42
0,0,91
0,-1000,91
0,-950,91
0,-900,91
0,-850,91
0,-800,91
0,-750,91
0,-700,91
0,-650,91
0,-600,91
0,-550,91
0,-500,91
0,-450,91
0,-400,91
0,-350,91
0,-300,91
0,-250,91
0,-200,91
0,-150,91
0,-100,91
0,-50,91
0,0,91
0,50,91
0,100,91
0,150,91
0,200,91
0,250,91
0,300,91
0,350,91
0,400,91
0,450,91
0,500,91
0,550,91
0,600,91
0,650,91
0,700,91
0,750,91
0,800,91
0,850,91
0,900,91
0,950,91
0,1000,91
